Date,Open,High,Low,Close,C Simple 5,10,25,75,200,Volume,Simple 5,10,25,75,
03/12/2019,74.75,75.75,74,74.25,75.65,77.85,78.86,75.5,71.54,42885221,46161243,32574742,25185318,22432855,
04/12/2019,74,75,73.5,74.75,74.95,77.3,78.7,75.54,71.57,23517684,44967328,33188785,25342287,22380585,
06/12/2019,75.5,76,75,75.25,74.9,76.83,78.58,75.61,71.61,27215920,37221339,34500189,25562025,22291453,
09/12/2019,73.25,73.5,72.5,73,74.4,76.1,78.38,75.64,71.63,43118044,36348426,37919867,26636516,22596241,
11/12/2019,73.5,74.75,73.25,74.5,74.35,75.5,78.16,75.7,71.66,28537381,33054850,39602023,26531949,22687552,
12/12/2019,75.25,76,74.5,75.5,74.6,75.13,78.01,75.76,71.69,32639687,31005743,38583493,26769707,22932712,
13/12/2019,76.25,76.5,75.25,75.5,74.75,74.85,77.83,75.83,71.73,14831355,29268477,37117903,26326666,22915199,
16/12/2019,75,75.25,74,74.25,74.55,74.72,77.6,75.87,71.77,16475142,27120322,32170831,26197855,22700757,
17/12/2019,74,74.5,73.25,73.75,74.7,74.55,77.34,75.9,71.8,25190038,23534721,29941574,26751453,22800120,
18/12/2019,73.75,75.25,73.75,75,74.8,74.58,77.14,75.95,71.83,18603272,21547899,27301374,26837628,22900515,
19/12/2019,74.25,75.5,74,75,74.7,74.65,76.96,75.99,71.86,22417912,19503544,25254644,27079960,22781517,
20/12/2019,74.75,75.5,74.5,75.25,74.65,74.7,76.84,76.03,71.89,15689755,19675224,24471851,26834254,22631489,
23/12/2019,75,75.5,75,75,74.8,74.67,76.68,76.07,71.92,14106751,19201546,23160934,26753834,22601444,
24/12/2019,74.5,74.5,73.25,73.25,74.7,74.7,76.41,76.06,71.94,35229284,21209395,22372058,27721128,22396905,
25/12/2019,73.25,74,73,74,74.5,74.65,76.14,76.05,71.97,7226885,18934117,20241008,26920597,21945026,
26/12/2019,73.75,75,73.75,74.75,74.45,74.58,75.89,76.06,72.01,15170916,17484718,18494131,26628698,21916475,
27/12/2019,75.25,75.25,73.75,74.25,74.25,74.45,75.65,76.06,72.05,22611860,18869139,19272182,26838082,22093171,
30/12/2019,74.75,74.75,74.25,74.25,74.1,74.45,75.42,76.06,72.08,9374128,17922615,18562080,26648972,22004615,
02/01/2020,74.5,75.5,74.25,75.25,74.5,74.6,75.22,76.07,72.12,11502288,13177215,17193305,26752213,22000972,
03/01/2020,74.75,74.75,73.75,74,74.5,74.5,74.96,76.08,72.15,22667098,16265258,17599688,27190264,22065109,
06/01/2020,73,73.25,71.75,72.25,74,74.22,74.68,76.09,72.17,41346734,21500422,19492570,27131134,22321609,
07/01/2020,73,73.75,72.75,73.75,73.9,74.08,74.5,76.09,72.2,14770841,19932218,19400679,26542477,22288215,
08/01/2020,72.25,73,72,73,73.65,73.88,74.4,76.08,72.23,21982901,22453972,20188294,24783959,22302924,
09/01/2020,74,74.5,73.75,74.25,73.45,73.97,74.35,76.09,72.26,18049829,23763481,18470348,23606648,22294425,
10/01/2020,74.25,74.75,73.75,74,73.45,73.97,74.32,76.09,72.29,7234209,20676903,18471080,22095805,22133405,
13/01/2020,74.25,75,74,74.75,73.95,73.97,74.34,76.1,72.32,14864422,15380440,18440431,20974973,22075255,
14/01/2020,76.25,76.75,75,75.5,74.3,74.1,74.37,76.14,72.36,31875205,18801313,19366766,21309274,22222255,
15/01/2020,75.25,75.5,74.5,74.75,74.65,74.15,74.35,76.16,72.4,12521078,16908949,19681461,20721481,22228290,
16/01/2020,74.75,75.25,74.5,75,74.8,74.13,74.43,76.18,72.44,6228057,14544594,19154037,19245881,22032477,
17/01/2020,74.75,75.25,74.5,75,75,74.22,74.45,76.2,72.47,8545210,14806794,17741849,18446194,21968615,
20/01/2020,75.25,75.5,74,74.25,74.9,74.42,74.4,76.2,72.5,14931967,14820303,15100372,17737885,21891042,
21/01/2020,72,72,71,72,74.2,74.25,74.26,76.16,72.52,59901687,20425600,19613457,19540699,22288343,
22/01/2020,71.5,71.75,70.75,71,73.45,74.05,74.13,76.12,72.54,52587974,28438979,22673964,20985212,22736561,
23/01/2020,70.75,72,70.75,71.25,72.7,73.75,74.03,76.09,72.56,25836507,32360669,23452632,21011071,22729978,
24/01/2020,71,72,71,71.5,72,73.5,73.89,76.07,72.58,20209368,34693501,24750148,21075315,22802451,
27/01/2020,67.5,69.25,67.25,68.75,70.9,72.9,73.64,76.01,72.58,98139085,51334924,33077614,24104162,23969072,
28/01/2020,68,68.75,67.75,68,70.1,72.15,73.35,75.93,72.58,88060884,56966764,38696182,26999007,24990878,
29/01/2020,68.5,70.25,68.25,69.5,69.8,71.63,73.13,75.87,72.59,66609791,59771127,44105053,29099128,25758902,
30/01/2020,69,70,68.75,69.5,69.45,71.08,72.98,75.81,72.61,32596736,61123173,46741921,28993826,26050259,
31/01/2020,71.5,71.5,70.25,70.5,69.25,70.63,72.84,75.76,72.62,42572160,65595731,50144616,30407637,26487783,
03/02/2020,69.75,71.25,69.75,70.25,69.55,70.22,72.66,75.7,72.64,36929695,53353853,52344389,31277989,26659163,
04/02/2020,70,71.75,69.75,70.75,70.1,70.1,72.52,75.64,72.65,43785032,44498683,50732723,32124915,27002770,
05/02/2020,71,73.25,70.5,73,70.8,70.3,72.47,75.58,72.67,46155925,40407910,50089518,33596187,26924635,
06/02/2020,73.5,73.5,72.5,73,71.5,70.47,72.38,75.53,72.7,27951181,39478799,50300986,34254143,26934941,
07/02/2020,72.5,72.75,71,71.5,71.7,70.47,72.28,75.45,72.72,35148581,37994083,51794907,34753402,27147572,
11/02/2020,71.25,71.75,70.25,70.5,71.75,70.65,72.21,75.37,72.72,29218135,36451771,44902812,34268258,27403222,
12/02/2020,70.75,71.25,70.5,70.75,71.75,70.92,72.09,75.28,72.73,20898831,31874531,38186607,34513378,27570397,
13/02/2020,71,71,70.25,70.5,71.25,71.03,71.99,75.18,72.74,18115719,26266489,33337200,34358691,27354679,
14/02/2020,70.5,70.75,70,70,70.65,71.08,71.82,75.1,72.75,17044513,24085156,31781977,34318478,27147115,
17/02/2020,70.25,70.75,69.25,70,70.35,71.03,71.66,75,72.76,24853596,22026159,30010121,35023254,27259206,
18/02/2020,69.25,69.75,69,69.25,70.1,70.92,71.44,74.88,72.76,38808523,23944236,30198004,35981018,27380436,
19/02/2020,69.25,69.75,67.75,67.75,69.5,70.63,71.13,74.73,72.76,64363800,32637230,32255880,37280561,27977374,
20/02/2020,63.75,65,62.25,64.5,68.3,69.78,70.72,74.55,72.74,186640446,66342176,46304333,44245336,30176280,
21/02/2020,64,65.5,63.75,65.25,67.35,69,70.33,74.38,72.73,55654218,74064117,49074636,46222383,30701593,
24/02/2020,63.5,64.25,63.25,63.25,66,68.17,69.86,74.16,72.7,57799912,80653380,51339769,48192571,31056905,
25/02/2020,63.25,65.25,62.5,64.75,65.1,67.6,69.48,73.96,72.68,69765079,86844691,55394464,50385895,31631162,
26/02/2020,64.25,65.25,62.5,62.5,64.05,66.78,69.1,73.73,72.65,83463211,90664573,61650902,51328356,32398574,
27/02/2020,62.5,63,61.25,62.75,63.7,66,68.77,73.5,72.62,63154286,65967341,66154758,51751009,32978025,
28/02/2020,60.75,61.5,59.75,59.75,62.6,64.97,68.31,73.23,72.58,46182851,64073068,69068592,52564862,33442462,
02/03/2020,60.75,62,59.5,61.25,62.2,64.1,67.9,72.98,72.55,48287136,62170513,71411946,53687973,33866972,
03/03/2020,62.25,62.75,61.75,62.5,61.75,63.42,67.65,72.75,72.52,40215703,56260637,71552664,51371038,34185053,
04/03/2020,62,63.75,61.75,63.25,61.9,62.98,67.46,72.55,72.5,34971256,46562246,68613410,49247453,34360238,
05/03/2020,63.5,65,63.25,64.25,62.2,62.95,67.25,72.35,72.48,48030357,43537461,54752401,48504275,34785746,
06/03/2020,63.5,64,62.75,63.5,62.95,62.77,67.01,72.13,72.46,24339147,39168720,51620894,48173972,34962976,
09/03/2020,62.25,63.75,60,60.25,62.75,62.48,66.6,71.86,72.42,39552077,37421708,49796110,48053168,35127134,
10/03/2020,60.5,62.5,60.25,61.25,62.5,62.13,66.24,71.6,72.39,36253334,36629234,46444936,48026114,35310933,
11/03/2020,60.5,62,60.25,60.5,61.95,61.92,65.83,71.33,72.36,36906230,37016229,41789238,47750962,35571320,
12/03/2020,55.25,56.25,50,52.75,59.65,60.92,65.02,70.97,72.29,133037291,54017616,48777538,51226217,37157125,
13/03/2020,48,59,45.75,56.5,58.25,60.6,64.36,70.65,72.23,134219603,75993707,57581213,55476953,38827770,
16/03/2020,53,54.25,50,50,56.2,59.48,63.5,70.25,72.16,67616995,81606691,59514199,56775690,39573119,
17/03/2020,50,51.25,49.5,49.5,53.85,58.17,62.66,69.85,72.07,50704925,84497009,60563122,57635162,39678185,
18/03/2020,50,51.25,48.5,49,51.55,56.75,61.79,69.46,71.98,51739369,87463637,62239933,58868783,39974879,
19/03/2020,46.75,48,45.25,47,50.4,55.02,60.85,69.08,71.88,54159024,71687983,62852800,60310515,39817722,
20/03/2020,49.5,53.75,49,53.75,49.85,54.05,60.2,68.79,71.82,69353639,58714790,67354249,62402880,40109335,
23/03/2020,48.25,50.25,47,47.25,49.3,52.75,59.29,68.42,71.74,55200041,56231400,68919045,63616738,40245266,
24/03/2020,50,50.75,46.5,48,49,51.42,58.44,68.07,71.65,66283074,59347029,71922019,64715720,40557237,
25/03/2020,49.75,51.5,49,50.25,49.25,50.4,57.74,67.75,71.58,51511028,59301361,73382499,64201609,40930482,
26/03/2020,49.75,51,49.75,50.75,50,50.2,57.19,67.42,71.51,35737155,55616987,63652485,58165478,41044098,
27/03/2020,52.5,52.5,50,50.5,49.35,49.6,56.6,67.12,71.43,36865466,49119353,53917072,57413928,40960730,
30/03/2020,50,50.25,49,49.75,49.85,49.58,56.06,66.79,71.35,32358740,44551093,50391246,56396281,41011682,
31/03/2020,51,51.5,50.25,50.75,50.4,49.7,55.5,66.46,71.27,36912741,38677026,49012028,55082187,41068656,
01/04/2020,50,51,49.25,49.5,50.25,49.75,54.98,66.11,71.19,42348944,36844609,48072985,53437616,41435557,
02/04/2020,49.75,50.75,49.25,50.25,50.15,50.08,54.48,65.79,71.11,36144773,36926133,46271560,52357236,41697819,
03/04/2020,50.5,50.75,50,50,50.05,49.7,54.09,65.48,71.02,14692636,32491567,40805460,51097627,41557853,
07/04/2020,53.5,57.5,52.5,57.5,51.6,50.73,53.94,65.24,70.98,76279092,41275637,42913365,52217306,42326864,
08/04/2020,57.25,57.25,55,56.75,52.8,51.6,53.71,65,70.92,51488211,44190731,41433879,52668206,42714468,
09/04/2020,56.75,60,56.25,56.75,54.25,52.25,53.45,64.75,70.84,57502631,47221469,42033039,53569461,43271973,
10/04/2020,56.25,57.25,56.25,57.25,55.65,52.9,53.17,64.52,70.75,24021498,44796814,40861473,52609107,43404170,
13/04/2020,56.5,56.5,52.75,55.75,56.8,53.42,52.86,64.28,70.66,56732398,53204766,42848166,53904837,43690878,
14/04/2020,56,57,55.25,56.25,56.55,54.08,52.7,64.05,70.56,41555278,46260003,43767820,53984965,44148590,
15/04/2020,55.5,56.25,54.75,54.75,56.15,54.48,52.44,63.78,70.46,31090284,42180418,43185575,53778443,44360848,
16/04/2020,54.5,55.25,54,54,55.6,54.92,52.18,63.51,70.36,26658471,36011586,41616527,53368532,44414803,
17/04/2020,55.75,58.5,55.5,58.5,55.85,55.75,52.41,63.3,70.28,51943192,41595925,43196369,50124768,44982391,
20/04/2020,58.5,63.25,58.25,62,57.1,56.95,52.63,63.12,70.22,73059529,44861351,49033058,47678365,45803154,
21/04/2020,60.5,61.25,60,60.5,57.95,57.25,53.05,62.94,70.16,43382719,45226839,45743421,46708994,46079362,
22/04/2020,60.25,61.25,58.25,61.25,59.25,57.7,53.52,62.8,70.09,46778436,48364469,45272444,46551935,46151785,
23/04/2020,60.5,61,59.5,60.25,60.5,58.05,53.97,62.62,70.02,35764768,50185729,43098657,45912951,46431704,
24/04/2020,59.75,60,58.75,58.75,60.55,58.2,54.44,62.43,69.94,34829668,46763024,44179474,45139776,46602994,
27/04/2020,59.5,59.75,58.75,58.75,59.9,58.5,54.64,62.22,69.86,13975202,34946159,39903755,42924639,46548666,
28/04/2020,58.75,61,58.5,59.5,59.7,58.83,55.13,62.03,69.79,31489266,32567468,38897154,41976208,46872067,
29/04/2020,60.25,60.5,59.5,60,59.45,59.35,55.61,61.83,69.72,12390938,25689968,37027219,39820523,46839087,
30/04/2020,61.25,62.5,61,62.25,59.85,60.17,56.09,61.65,69.66,53066649,29150345,39668037,39882747,47121639,
05/05/2020,61.75,61.75,60.25,60.5,60.2,60.38,56.48,61.46,69.59,27198894,27624190,37193607,39541217,47317344,
07/05/2020,60,60.25,59,59.5,60.35,60.13,56.84,61.26,69.52,22509020,29330953,32138556,38966959,47534423,
08/05/2020,60,60.75,59.5,59.75,60.4,60.05,57.24,61.05,69.45,23727900,27778680,30173074,38621726,47736859,
11/05/2020,60.25,61,60,60,60.4,59.92,57.61,60.86,69.39,21128284,29526149,27608059,37990347,47819477,
12/05/2020,59.75,61.25,59.5,61,60.15,60,58.07,60.72,69.33,26215522,24155924,26653134,37345010,47370328,
13/05/2020,61,61,60,60.25,60.1,60.15,58.47,60.57,69.26,12680560,21252257,24438224,36406442,46838229,
14/05/2020,59.5,60.25,59.25,59.75,60.15,60.25,58.86,60.42,69.2,20411346,20832722,25081838,36635190,46765893,
15/05/2020,60,60.25,59,59,60,60.2,58.92,60.25,69.14,19103983,19907939,23843310,34348186,46751155,
18/05/2020,59.25,59.5,58.5,58.5,59.7,60.05,58.99,60.12,69.07,18322522,19346787,24436468,33021558,45686934,
19/05/2020,60.5,60.75,59.75,60,59.5,59.83,59.12,60.01,69.01,29828595,20069401,22112663,31914597,44910503,
20/05/2020,60,60.25,59,59.5,59.35,59.73,59.21,59.88,68.95,17169589,20967207,21109732,31640521,44251301,
21/05/2020,59.25,59.5,58.25,58.75,59.15,59.65,59.33,59.73,68.88,29175047,22719947,21776335,30538226,44205678,
22/05/2020,58.25,58.5,57,57.25,58.8,59.4,59.37,59.56,68.81,32919467,25483044,22695492,30192794,44076976,
25/05/2020,57,58.25,57,58,58.7,59.2,59.5,59.39,68.74,11625083,24143556,21745171,29414186,43739581,
26/05/2020,59,60,58.5,59.25,58.55,59.02,59.71,59.24,68.68,25119065,23201650,21635526,29352610,43490701,
27/05/2020,59.25,61.75,59.25,61.5,58.95,59.15,59.83,59.09,68.64,58726990,31513130,26240169,29623962,43658316,
28/05/2020,62,62.5,61.25,61.25,59.45,59.3,59.8,58.93,68.6,42298472,34137815,28428881,28393519,43849613,
29/05/2020,60.75,62,60.5,62,60.4,59.6,59.86,58.8,68.56,31926300,33939182,29711113,27935263,43806649,
01/06/2020,62.5,63,61.75,61.75,61.15,59.92,59.88,58.69,68.52,29848114,37583788,30863672,27258050,43815049,
02/06/2020,62.25,64.75,62,63.5,62,60.27,60.01,58.59,68.49,79407876,48441550,35821600,29003774,44595169,
04/06/2020,66.5,67.5,66,67.5,63.2,61.08,60.36,58.55,68.49,92906374,55277427,43395279,31326842,45592378,
05/06/2020,67,67.25,65.75,67,64.35,61.9,60.69,58.51,68.48,33070092,53431751,43784783,32090638,45806052,
08/06/2020,67,67.5,66.25,67,65.35,62.88,60.99,58.47,68.47,24424826,51931456,42935319,31808060,45800335,
09/06/2020,66.75,67.75,65,65.75,66.15,63.65,61.22,58.42,68.44,34438538,52849541,45216665,32689964,45742069,
10/06/2020,66,67,65.5,66.5,66.75,64.38,61.39,58.41,68.42,25613177,42090601,45266076,31591825,45225394,
11/06/2020,66,66.25,63.75,64,66.05,64.63,61.53,58.4,68.39,34987927,30506912,42892170,31903387,43203360,
12/06/2020,62,65,62,65,65.65,65,61.75,58.4,68.36,36520133,31196920,42314336,32463831,42948239,
15/06/2020,64.5,64.5,62,62.5,64.75,65.05,61.86,58.39,68.32,32992965,32910548,42421002,32834434,42617480,
16/06/2020,64.5,64.75,63.25,63.25,64.25,65.2,61.99,58.37,68.28,17313943,29485629,41167585,32681860,41918132,
17/06/2020,63.25,64.25,62.75,63.25,63.6,65.17,62.08,58.38,68.25,21162971,28595588,35343095,32479758,41087462,
18/06/2020,61.5,62.5,61,61.75,63.15,64.6,62.14,58.36,68.2,48439981,31285999,30896455,33910135,40891271,
19/06/2020,61.75,62.5,61.5,61.5,62.45,64.05,62.21,58.39,68.15,19897659,27961504,29579212,33889588,40540802,
22/06/2020,61.25,61.75,60,60,61.95,63.35,62.25,58.37,68.09,28903222,27143555,30027052,34281557,40282350,
23/06/2020,60.5,60.75,59.5,60.25,61.35,62.8,62.32,58.34,68.04,20302476,27741262,28613445,34360755,40016840,
24/06/2020,60.25,61,59.5,59.75,60.65,62.13,62.31,58.29,67.97,23536342,28215936,28405762,34109065,39864374,
25/06/2020,59.5,60,58.75,59,60.1,61.63,62.29,58.22,67.91,39408210,26409582,28847790,34998610,39749412,
26/06/2020,59.25,59.75,58.5,59,59.6,61.02,62.3,58.16,67.83,22277240,26885498,27423501,34722698,39721920,
29/06/2020,58.5,59.25,58,59.25,59.45,60.7,62.38,58.15,67.75,22931791,25691212,26417384,34323191,39500316,
30/06/2020,60.75,61,60.25,60.5,59.5,60.42,62.48,58.14,67.69,28404078,27311532,27526397,34994350,39395660,
01/07/2020,61,61.25,59.25,60,59.55,60.1,62.51,58.13,67.61,21753628,26954989,27585463,34859733,39193625,
02/07/2020,60.75,62,60.5,61.75,60.1,60.1,62.52,58.25,67.55,24453063,23963960,25186771,33488776,37745835,
03/07/2020,61.75,61.75,60,60.25,60.35,59.98,62.48,58.3,67.48,25643012,24637114,25761306,32822558,36298147,
07/07/2020,60.5,60.75,59.25,59.5,60.4,59.92,62.38,58.43,67.42,29787689,26008294,25849753,32737013,35793757,
08/07/2020,58.75,59,57.5,57.5,59.8,59.65,62.21,58.54,67.34,64781370,33283752,30297642,34134343,35981443,
09/07/2020,57.5,57.5,55.5,56.25,59.05,59.3,61.92,58.63,67.26,113989133,51730853,39342921,35517594,36811439,
10/07/2020,55.25,55.75,54.5,55,57.7,58.9,61.42,58.74,67.16,48032302,56446701,40205331,33722631,36729750,
13/07/2020,55.5,55.75,54.25,54.5,56.55,58.45,60.92,58.75,67.07,30393999,57396899,41017007,33615587,36210288,
14/07/2020,54,55.25,54,54.25,55.5,57.95,60.41,58.84,66.97,32465074,57932376,41970335,33937197,35907155,
15/07/2020,54.75,56,54.5,55.25,55.05,57.42,59.99,58.94,66.88,33923989,51760899,42522326,33916615,35475701,
16/07/2020,55.5,56,54.5,55,54.8,56.92,59.53,59,66.79,17912562,32545585,42138219,33608590,35027721,
17/07/2020,55,55.75,54.75,55.75,54.95,56.33,59.2,59.07,66.7,9736448,24886414,40666558,32598531,34681045,
20/07/2020,55.75,56.25,55.25,55.5,55.15,55.85,58.82,59.14,66.61,16482756,22104166,39750532,31797036,34409276,
21/07/2020,56,57,55.75,56.5,55.6,55.55,58.58,59.23,66.52,30434912,21698133,39815255,31694714,34383624,
22/07/2020,57,57.25,56.5,56.5,55.85,55.45,58.31,59.3,66.44,18865849,18686505,35223702,31756790,34142999,
23/07/2020,56.25,56.75,55.75,56.25,56.1,55.45,58.03,59.39,66.34,19146133,18933220,25739402,31676117,33833628,
24/07/2020,55.25,55.75,54.5,55.25,56,55.48,57.77,59.46,66.25,21085553,21203041,23044728,30581940,33632839,
29/07/2020,55.5,55.75,54.5,54.5,55.8,55.48,57.49,59.52,66.16,20617096,22029909,22067037,30610717,33711832,
30/07/2020,54.25,55,52,52.25,54.95,55.27,57.18,59.45,66.05,49257142,25794355,23746244,31424874,33351539,
31/07/2020,51.5,52.5,50.75,51.5,53.95,54.9,56.83,59.38,65.94,46758614,31372908,25029707,32483119,33288478,
03/08/2020,50,50.25,49,49.75,52.65,54.38,56.43,59.29,65.82,54773759,38498433,28715826,33732616,33252093,
04/08/2020,50.5,51.75,50.25,51.25,51.85,53.92,56.12,59.21,65.71,29677016,40216725,30709883,33343368,33327500,
05/08/2020,50.5,50.75,49.25,49.5,50.85,53.33,55.74,59.12,65.58,47857251,45664756,33847333,34366569,33209164,
06/08/2020,49.25,50.75,49,49.75,50.35,52.65,55.36,59.04,65.46,31801606,42173649,33984002,34721361,33079115,
07/08/2020,49.25,49.5,48.5,49,49.85,51.9,54.9,58.96,65.33,33169110,39455748,35414328,34911963,33106833,
10/08/2020,49,49.5,48.5,49,49.7,51.17,54.46,58.89,65.2,28495611,34200119,36349276,35181642,33131328,
11/08/2020,50.25,53.75,50,53.25,50.1,50.98,54.12,58.82,65.08,100153504,48295416,44256071,38209660,33774132,
13/08/2020,56.75,56.75,55.5,56.25,51.45,51.15,53.96,58.75,64.98,68942419,52512450,49088603,39941636,33719238,
14/08/2020,55.75,56,54,54,52.3,51.33,53.74,58.66,64.86,34942211,53140571,47657110,40147817,33606697,
17/08/2020,54,54.5,53.25,54.25,53.35,51.6,53.61,58.57,64.75,22253505,50957450,45206599,38446702,33279698,
18/08/2020,54.5,55.75,54,55.25,54.6,52.15,53.57,58.5,64.64,26922824,50642893,42421506,34964050,33161806,
19/08/2020,55.25,55.25,52.5,53.25,54.6,52.35,53.5,58.43,64.52,35137753,37639742,42967579,34448268,33165914,
20/08/2020,52.25,53,52,52.75,53.9,52.67,53.43,58.35,64.4,23904593,28632177,40572314,34188692,33298306,
21/08/2020,53.25,54.5,53.25,54,53.9,53.1,53.42,58.27,64.28,22807727,26205280,39672926,33802398,33182552,
24/08/2020,54.5,56.75,53.75,56.75,54.4,53.88,53.48,58.23,64.17,60356657,33825911,42391680,34859704,33822095,
25/08/2020,57.25,57.5,56.5,57,54.75,54.67,53.56,58.16,64.06,40094600,36460266,43551579,35746986,33649134,
26/08/2020,57,57.25,56,57,55.5,55.05,53.61,58.11,63.96,24505639,34333843,35986793,36337754,33613224,
27/08/2020,56.75,57.25,56.5,56.75,56.3,55.1,53.66,58.08,63.85,21876599,33928244,31280211,36553507,33604792,
28/08/2020,57.5,58,56.5,56.75,56.85,55.38,53.67,58.04,63.73,31512481,35669195,30937238,36596610,33708586,
31/08/2020,57,57.5,56,56,56.7,55.55,53.65,57.98,63.62,16538910,26905646,30365778,36503533,33647394,
01/09/2020,56.25,57,55.5,56.25,56.55,55.65,53.65,57.92,63.5,17041946,22295115,29377691,36419365,33525080,
02/09/2020,55.75,57,55.5,57,56.55,56.02,53.72,57.88,63.38,12427547,19879497,27106670,36073045,33521706,
03/09/2020,57.25,59,56.75,58.25,56.85,56.58,53.87,57.86,63.27,47139582,24932093,29430169,37133944,33878083,
08/09/2020,58.25,59,57.5,58.25,57.15,57,54.11,57.85,63.17,46533789,27936355,31802775,37025010,34243814,
09/09/2020,57,58.5,56.75,58,57.55,57.13,54.37,57.84,63.06,21445170,28917607,27911626,36012472,34285449,
10/09/2020,58,58.5,57.5,58,57.9,57.23,54.7,57.81,62.96,21272017,29763621,26029368,34672403,34171361,
11/09/2020,57.75,58.25,57.5,58.25,58.15,57.35,54.98,57.8,62.85,14284298,30134971,25007234,34056694,34132891,
14/09/2020,58.25,58.25,57.25,58,58.1,57.48,55.32,57.79,62.74,17252742,24157603,24544848,32832514,33973927,
15/09/2020,58.25,60,58,59.5,58.35,57.75,55.71,57.82,62.64,49878217,24826489,26381422,33555578,34200043,
16/09/2020,59.75,61.5,59.5,61.5,59.05,58.3,56.21,57.86,62.54,60603920,32658239,30787923,34652970,34853095,
17/09/2020,61,61,59.5,60.25,59.5,58.7,56.66,57.88,62.44,23958997,33195635,31479628,34471506,34837627,
18/09/2020,59.75,60.25,59.25,60.25,59.9,59.02,56.94,57.86,62.34,26230137,35584803,32859887,31514571,34404336,
21/09/2020,60.25,61.5,59.5,59.5,60.2,59.15,57.07,57.84,62.24,27546590,37643572,30900588,29858738,34207644,
22/09/2020,59.25,60,58.75,59,60.1,59.23,57.27,57.8,62.13,25742908,32816510,28821500,29490766,34125199,
23/09/2020,59,59.75,59,59,59.6,59.33,57.46,57.76,62.03,21726465,25041019,28849629,29469684,34016910,
24/09/2020,57,57.25,56,56.5,58.85,59.17,57.51,57.67,61.92,49138182,30076856,31636246,30358299,33613314,
25/09/2020,57,58,56.5,57.5,58.3,59.1,57.68,57.53,61.83,30466987,30924226,33254515,30171468,32780789,
28/09/2020,58,59,57.5,58.75,58.15,59.17,57.92,57.42,61.75,20562210,29527350,33585461,30037773,32614017,
29/09/2020,58.75,59,57.75,58,57.95,59.02,58.08,57.3,61.66,17833002,27945369,30380940,29838784,32526126,
30/09/2020,58.25,58.25,56.5,56.5,57.45,58.52,58.07,57.18,61.57,25030138,28606104,26823562,28425723,32400681,
01/10/2020,56.75,57,56,56.5,57.45,58.15,58.05,57.05,61.48,22251852,23228838,26652847,27712013,32355863,
02/10/2020,56.25,56.5,55.75,56,57.15,57.73,58.01,56.94,61.39,18770052,20889451,25906839,27482590,32139625,
05/10/2020,57,57.25,55.5,56.25,56.65,57.4,57.99,56.82,61.3,19588172,20694643,25110997,27391052,31913865,
06/10/2020,56.75,57,55.5,55.5,56.15,57.05,57.94,56.73,61.21,21670508,21462144,24703757,26997374,31762899,
07/10/2020,55,57.75,54.25,57.25,56.3,56.88,57.99,56.65,61.12,30846795,22625476,25615790,27569689,31943337,
08/10/2020,57.25,57.75,56.75,57.25,56.45,56.95,58.03,56.57,61.02,23320589,22839223,23034031,27820835,31972105,
09/10/2020,57.5,58.5,57,57.5,56.75,56.95,58.05,56.51,60.94,18436922,22772597,21831024,28061210,31572065,
12/10/2020,57.5,58,57,57.5,57,56.83,58.02,56.46,60.86,12018696,21258702,20976673,26656374,31467012,
14/10/2020,57,57.25,56.5,57.25,57.35,56.75,57.98,56.42,60.77,18625539,20649708,21055926,25540044,31329976,
15/10/2020,56.5,56.75,55.5,55.75,57.05,56.67,57.89,56.36,60.67,18478856,18176120,20400798,25421392,31305661,
16/10/2020,56,56.25,55,56,56.8,56.63,57.81,56.31,60.58,14901671,16492337,19665780,25166578,31190532,
19/10/2020,55.5,55.75,52.75,53.5,56,56.38,57.62,56.24,60.47,45179283,21840809,22306703,26402377,31267480,
20/10/2020,53,55,52.75,54.25,55.35,56.17,57.47,56.18,60.38,24210597,24279189,22768946,26680691,31293258,
21/10/2020,54.5,55.75,54.25,55,54.9,56.13,57.29,56.12,60.28,23035032,25161088,22905398,25606964,31294634,
22/10/2020,54.75,55.5,53.5,54,54.55,55.8,56.99,56.03,60.18,26991772,26863671,22519896,24262478,31275804,
26/10/2020,54,54.5,53.5,53.75,54.1,55.45,56.73,55.95,60.08,10976515,26078640,21285488,23743179,31132109,
27/10/2020,52.5,54.5,52.25,54.25,54.25,55.13,56.49,55.85,59.98,33608734,23764530,22802670,24038323,31254184,
28/10/2020,53.75,53.75,52.75,53,54,54.67,56.23,55.75,59.86,32401667,25402744,24840967,24232526,31344300,
29/10/2020,52.75,53.25,51.25,51.25,53.25,54.08,55.92,55.64,59.75,32321528,27260043,26210566,24495671,31378084,
30/10/2020,51.5,52,50.5,51.75,52.8,53.67,55.63,55.57,59.65,41605412,30182771,28523221,25290828,31069072,
02/11/2020,51.75,53.25,51.5,52.75,52.6,53.35,55.48,55.52,59.54,24688632,32925195,29501917,24312846,29878398,
03/11/2020,53.25,53.75,52.75,53,52.35,53.3,55.3,55.49,59.44,17484646,29700377,26732454,23793553,29471096,
04/11/2020,53,54.75,53,54.5,52.65,53.33,55.13,55.49,59.34,21573610,27534766,26468755,23834009,29353491,
05/11/2020,55,57.25,54.5,56.75,53.75,53.5,55.08,55.53,59.26,38767719,28824004,28042024,24671397,29437526,
06/11/2020,57,57,55,55.75,54.55,53.67,55.05,55.53,59.16,30365737,26576069,28379420,24884821,29390083,
